page,base,target,last_price,volume_usd,bid_ask_spread,trust_score,market,coin_id,target_coin_id,trading_pair,Volume,liquidity_score,trust_grade
7,SHI,WETH,1.07049991e-10,3101.34,0.611979,yellow,Uniswap V3 (Ethereum),shina-inu,weth,SHI/WETH,"$3,101",0.0,D
7,BLUR,WETH,1.727651085e-05,3211.52,0.634566,yellow,Uniswap V3 (Ethereum),blur,weth,BLUR/WETH,"$3,212",0.0,D
7,SEAM,WETH,8.876861529e-05,2945.21,0.614899,yellow,Uniswap V3 (Ethereum),seamless-protocol,weth,SEAM/WETH,"$2,945",0.0,D
7,AMPL,WETH,0.0002772572271,3231.58,0.660297,yellow,Uniswap V3 (Ethereum),ampleforth,weth,AMPL/WETH,"$3,232",0.0,D
7,CELL,WETH,5.820258612e-05,3464.33,0.67521,yellow,Uniswap V3 (Ethereum),cellframe,weth,CELL/WETH,"$3,464",0.0,D
7,FPIS,WETH,0.0001392910406,1977.29,0.606238,yellow,Uniswap V3 (Ethereum),frax-price-index-share,weth,FPIS/WETH,"$1,977",0.0,D
7,OCH,WETH,1.053804801e-05,1804.61,0.60661,yellow,Uniswap V3 (Ethereum),och,weth,OCH/WETH,"$1,805",0.0,D
7,0X89DEB6...,WETH,3.691320168e-07,3.43,0.604052,yellow,Uniswap V3 (Ethereum),hapticai,weth,0X89DEB6.../WETH,$3,0.0,D
7,PLAY,WETH,6.718263066e-08,1465.91,0.605283,yellow,Uniswap V3 (Ethereum),playdoge,weth,PLAY/WETH,"$1,466",0.0,D
7,bzz,WETH,3.019162096e-05,2574.97,0.608859,yellow,Uniswap V3 (Ethereum),swarm-bzz,weth,bzz/WETH,"$2,575",0.0,D
7,BEARDY,WETH,3.974291846e-08,2051.83,0.607153,yellow,Uniswap V3 (Ethereum),beardy-dragon,weth,BEARDY/WETH,"$2,052",0.0,D
7,TOWER,cta,0.05811042088,2217.26,0.607914,yellow,Uniswap V3 (Ethereum),tower,cross-the-ages,TOWER/cta,"$2,217",0.0,D
7,LDO,WETH,0.0003156764414,1928.69,0.605277,yellow,Uniswap V3 (Ethereum),lido-dao,weth,LDO/WETH,"$1,929",0.0,D
7,wCFG,USDT,0.3330416912,4292.75,0.894086,yellow,Uniswap V3 (Ethereum),wrapped-centrifuge,tether,wCFG/USDT,"$4,293",0.0,D
7,BVM,WETH,3.936857543e-06,2007.74,0.605031,yellow,Uniswap V3 (Ethereum),bvm,weth,BVM/WETH,"$2,008",0.0,D
7,DHN,USDT,3.1503649543,2151.87,0.608148,yellow,Uniswap V3 (Ethereum),dohrnii,tether,DHN/USDT,"$2,152",0.0,D
7,WXT,USDT,0.003035167636,3722.9,0.80019,yellow,Uniswap V3 (Ethereum),wirex,tether,WXT/USDT,"$3,723",0.0,D
7,dvi,WETH,1.873613413e-06,1799.36,0.606727,yellow,Uniswap V3 (Ethereum),dvision-network,weth,dvi/WETH,"$1,799",0.0,D
7,DPI,WETH,0.02752732897,864.51,0.603915,yellow,Uniswap V3 (Ethereum),defipulse-index,weth,DPI/WETH,$865,0.0,D
7,0X48F073...,USDC,0.05628131364,1040.73,0.605458,yellow,Uniswap V3 (Ethereum),south-african-tether,usd-coin,0X48F073.../USDC,"$1,041",0.0,D
7,MNW,WETH,2.596938547e-05,1957.11,0.606783,yellow,Uniswap V3 (Ethereum),morpheus-network,weth,MNW/WETH,"$1,957",0.0,D
7,VEE,WETH,4.385115766e-06,142.12,0.603661,yellow,Uniswap V3 (Ethereum),blockv,weth,VEE/WETH,$142,0.0,D
7,LDY,WETH,3.801517279e-06,1446.98,0.604756,yellow,Uniswap V3 (Ethereum),ledgity-token,weth,LDY/WETH,"$1,447",0.0,D
7,chz,USDC,0.04225596564,2802.62,0.659012,yellow,Uniswap V3 (Ethereum),chiliz,usd-coin,chz/USDC,"$2,803",0.0,D
7,DAI,FEI,1.0012771718,2501.26,0.61961,yellow,Uniswap V3 (Ethereum),dai,fei-usd,DAI/FEI,"$2,501",0.0,D
7,SOIL,WETH,5.761308199e-05,902.29,0.605127,yellow,Uniswap V3 (Ethereum),soil,weth,SOIL/WETH,$902,0.0,D
7,AEG,WETH,1.720085423e-07,2187.7,0.612002,yellow,Uniswap V3 (Ethereum),aether-games,weth,AEG/WETH,"$2,188",0.0,D
7,DNOW,WETH,1.77239919e-06,2127.49,0.611632,yellow,Uniswap V3 (Ethereum),duelnow,weth,DNOW/WETH,"$2,127",0.0,D
7,L3,WETH,8.729367877e-06,2123.43,0.6119,yellow,Uniswap V3 (Ethereum),layer3,weth,L3/WETH,"$2,123",0.0,D
7,WEL,WETH,5.103195403e-07,758.46,0.605283,yellow,Uniswap V3 (Ethereum),welshare-health-token,weth,WEL/WETH,$758,0.0,D
7,SGT,WETH,1.887094247e-05,1906.77,0.610476,yellow,Uniswap V3 (Ethereum),suzuverse,weth,SGT/WETH,"$1,907",0.0,D
7,Kendu,WETH,3.747176959e-09,125.15,0.603612,yellow,Uniswap V3 (Ethereum),kendu-inu,weth,Kendu/WETH,$125,0.0,D
7,1INCH,UNI,0.02375111079,219.76,0.603679,yellow,Uniswap V3 (Ethereum),1inch,uniswap,1INCH/UNI,$220,0.0,D
7,MEOW,USDT,0.01321288182,1886.55,0.611359,yellow,Uniswap V3 (Ethereum),zero-tech,tether,MEOW/USDT,"$1,887",0.0,D
7,NSTR,WETH,4.83084111e-06,1594.23,0.608231,yellow,Uniswap V3 (Ethereum),nostra,weth,NSTR/WETH,"$1,594",0.0,D
7,EBULL,WETH,2.681626223e-08,2245.6,0.63125,yellow,Uniswap V3 (Ethereum),ethereum-is-good,weth,EBULL/WETH,"$2,246",0.0,D
7,ASH,WETH,0.0002512917645,1296.74,0.606667,yellow,Uniswap V3 (Ethereum),ash,weth,ASH/WETH,"$1,297",0.0,D
7,ZIK,WETH,4.298746771e-08,1623.63,0.606509,yellow,Uniswap V3 (Ethereum),zik-coin,weth,ZIK/WETH,"$1,624",0.0,D
7,LMWR,USDC,0.0916865651,1448.42,0.607684,yellow,Uniswap V3 (Ethereum),limewire-token,usd-coin,LMWR/USDC,"$1,448",0.0,D
7,0XF6CCFD...,WETH,2.939932672e-08,298.22,0.604683,yellow,Uniswap V3 (Ethereum),the-runix-token,weth,0XF6CCFD.../WETH,$298,0.0,D
7,DOGEVERSE,WETH,1.247925691e-09,521.26,0.604803,yellow,Uniswap V3 (Ethereum),dogeverse,weth,DOGEVERSE/WETH,$521,0.0,D
7,APU,WETH,5.370050507e-08,129.53,0.60377,yellow,Uniswap V3 (Ethereum),apu-s-club,weth,APU/WETH,$130,0.0,D
7,Kendu,WETH,3.77706511e-09,2210.9,0.659438,yellow,Uniswap V3 (Ethereum),kendu-inu,weth,Kendu/WETH,"$2,211",0.0,D
7,SHIB,WETH,2.824037869e-09,2406.88,0.705436,yellow,Uniswap V3 (Ethereum),shiba-inu,weth,SHIB/WETH,"$2,407",0.0,D
7,MEOW,USDC,0.01315916581,1629.49,0.611448,yellow,Uniswap V3 (Ethereum),zero-tech,usd-coin,MEOW/USDC,"$1,629",0.0,D
7,CARD,WETH,1.119520401e-07,95.53,0.604909,yellow,Uniswap V3 (Ethereum),cardstack,weth,CARD/WETH,$96,0.0,D
7,ELMO,WETH,4.472840578e-07,934.43,0.606845,yellow,Uniswap V3 (Ethereum),elmoerc,weth,ELMO/WETH,$934,0.0,D
7,VOLT,DRAGONX,850.8841279935,830.74,0.606461,yellow,Uniswap V3 (Ethereum),volt-win,dragonx-win,VOLT/DRAGONX,$831,0.0,D
7,VIRTUAL,USDC,1.3006555149,1938.67,0.656841,yellow,Uniswap V3 (Ethereum),virtual-protocol,usd-coin,VIRTUAL/USDC,"$1,939",0.0,D
7,SPARKLET,XYO,2.3303770626,1787.26,0.636061,yellow,Uniswap V3 (Ethereum),upland,xyo-network,SPARKLET/XYO,"$1,787",0.0,D
7,PROPHET,WETH,2.466038671e-07,933.46,0.606117,yellow,Uniswap V3 (Ethereum),prophet-of-ethereum,weth,PROPHET/WETH,$933,0.0,D
7,USDT,RENQ,740.4294764509,1208.74,0.609848,yellow,Uniswap V3 (Ethereum),tether,renq-finance,USDT/RENQ,"$1,209",0.0,D
7,REQ,USDT,0.1498132991,1505.54,0.61444,yellow,Uniswap V3 (Ethereum),request-network,tether,REQ/USDT,"$1,506",0.0,D
7,HOPE,WETH,2.393124604e-07,1464.12,0.614291,yellow,Uniswap V3 (Ethereum),history-of-pepe,weth,HOPE/WETH,"$1,464",0.0,D
7,LUNA,WETH,7.674805133e-09,1312.32,0.613003,yellow,Uniswap V3 (Ethereum),wrapped-terra,weth,LUNA/WETH,"$1,312",0.0,D
7,TFT,WETH,8.356948465e-07,1559.12,0.621076,yellow,Uniswap V3 (Ethereum),threefold-token,weth,TFT/WETH,"$1,559",0.0,D
7,iZi,WETH,9.108355789e-07,1115.16,0.612748,yellow,Uniswap V3 (Ethereum),izumi-finance,weth,iZi/WETH,"$1,115",0.0,D
7,BIT,WETH,0.0002725122924,1233.38,0.613045,yellow,Uniswap V3 (Ethereum),bitdao,weth,BIT/WETH,"$1,233",0.0,D
7,sov,WETH,2.103838953e-05,662.55,0.606491,yellow,Uniswap V3 (Ethereum),sovryn,weth,sov/WETH,$663,0.0,D
7,GREEN,WETH,4.485000199e-08,1163.11,0.60783,yellow,Uniswap V3 (Ethereum),green,weth,GREEN/WETH,"$1,163",0.0,D
7,CHAMP,WETH,8.513118056e-07,1289.47,0.614599,yellow,Uniswap V3 (Ethereum),super-champs,weth,CHAMP/WETH,"$1,289",0.0,D
7,0XD0EBFE...,WETH,1.263896835e-05,222.25,0.605729,yellow,Uniswap V3 (Ethereum),brume,weth,0XD0EBFE.../WETH,$222,0.0,D
7,GBTC,WETH,8.053400361e-06,599.69,0.606333,yellow,Uniswap V3 (Ethereum),green-bitcoin,weth,GBTC/WETH,$600,0.0,D
7,RARE,WETH,1.245275224e-05,1045.65,0.610329,yellow,Uniswap V3 (Ethereum),superrare,weth,RARE/WETH,"$1,046",0.0,D
7,YUSD,USDT,1.0011189994,43.95,0.604572,yellow,Uniswap V3 (Ethereum),aegis-yusd,tether,YUSD/USDT,$44,0.0,D
7,yfi,WETH,1.2438104062,1046.42,0.609599,yellow,Uniswap V3 (Ethereum),yearn-finance,weth,yfi/WETH,"$1,046",0.0,D
7,PEPE,SHIB,0.8698607115,1441.19,0.664191,yellow,Uniswap V3 (Ethereum),pepe,shiba-inu,PEPE/SHIB,"$1,441",0.0,D
7,OBI,USDT,0.0006612610629,1228.9,0.616553,yellow,Uniswap V3 (Ethereum),orbofi-ai,tether,OBI/USDT,"$1,229",0.0,D
7,USDT,PUSH,25.707808625,1525.52,0.652951,yellow,Uniswap V3 (Ethereum),tether,ethereum-push-notification-service,USDT/PUSH,"$1,526",0.0,D
7,MASQ,WETH,2.249569434e-05,534.41,0.606765,yellow,Uniswap V3 (Ethereum),masq,weth,MASQ/WETH,$534,0.0,D
7,USDC,crvUSD,1.0039368631,1341.02,0.640095,yellow,Uniswap V3 (Ethereum),usd-coin,crvusd,USDC/crvUSD,"$1,341",0.0,D
7,PSYOP,WETH,6.726492358e-09,1293.78,0.621413,yellow,Uniswap V3 (Ethereum),psyop,weth,PSYOP/WETH,"$1,294",0.0,D
7,PEPE,WBTC,9.870041609e-11,1154.67,0.620692,yellow,Uniswap V3 (Ethereum),pepe,wrapped-bitcoin,PEPE/WBTC,"$1,155",0.0,D
7,0X446F2A...,USDT,0.001635308761,1022.24,0.614781,yellow,Uniswap V3 (Ethereum),nanobyte,tether,0X446F2A.../USDT,"$1,022",0.0,D
7,xaut,WETH,0.7145543437,873.41,0.608754,yellow,Uniswap V3 (Ethereum),tether-gold,weth,xaut/WETH,$873,0.0,D
7,SCOTTY,WETH,7.602207451e-08,701.59,0.608531,yellow,Uniswap V3 (Ethereum),scottyai,weth,SCOTTY/WETH,$702,0.0,D
7,FORTH,WETH,0.0006037056882,1010.42,0.616892,yellow,Uniswap V3 (Ethereum),ampleforth-governance-token,weth,FORTH/WETH,"$1,010",0.0,D
7,SPARKLET,WETH,5.095112916e-06,629.65,0.606549,yellow,Uniswap V3 (Ethereum),upland,weth,SPARKLET/WETH,$630,0.0,D
7,EIGEN,WETH,0.0003052779197,778.5,0.608076,yellow,Uniswap V3 (Ethereum),eigenlayer,weth,EIGEN/WETH,$778,0.0,D
7,wAXL,WETH,6.952909474e-05,1118.01,0.629039,yellow,Uniswap V3 (Ethereum),axelar,weth,wAXL/WETH,"$1,118",0.0,D
7,HEGIC,WETH,1.4441286e-05,966.43,0.62015,yellow,Uniswap V3 (Ethereum),hegic,weth,HEGIC/WETH,$966,0.0,D
7,RST,WETH,5.643082136e-07,501.81,0.608485,yellow,Uniswap V3 (Ethereum),raini-studios-token,weth,RST/WETH,$502,0.0,D
7,chz,WETH,8.902725105e-06,1152.76,0.658801,yellow,Uniswap V3 (Ethereum),chiliz,weth,chz/WETH,"$1,153",0.0,D
7,ETHFI,WETH,0.0002622579713,426.97,0.606439,yellow,Uniswap V3 (Ethereum),ether-fi,weth,ETHFI/WETH,$427,0.0,D
7,IMAGE,WETH,1.735043513e-06,835.28,0.616376,yellow,Uniswap V3 (Ethereum),imagen-ai,weth,IMAGE/WETH,$835,0.0,D
7,FLUX,TITANX,0.02315484434,1215.06,0.6911,yellow,Uniswap V3 (Ethereum),flux-2,titanx,FLUX/TITANX,"$1,215",0.0,D
7,GRT,USDC,0.0957448117,742.07,0.608236,yellow,Uniswap V3 (Ethereum),the-graph,usd-coin,GRT/USDC,$742,0.0,D
7,UBX,USDT,4.842358391e-06,695.93,0.609787,yellow,Uniswap V3 (Ethereum),ubix-network,tether,UBX/USDT,$696,0.0,D
8,GRT,USDC,0.0957448117,742.07,0.608236,yellow,Uniswap V3 (Ethereum),the-graph,usd-coin,GRT/USDC,$742,0.0,D
8,UBX,USDT,4.842358391e-06,695.93,0.609787,yellow,Uniswap V3 (Ethereum),ubix-network,tether,UBX/USDT,$696,0.0,D
8,BOOP,WETH,8.08997189e-06,26.94,0.606582,yellow,Uniswap V3 (Ethereum),boop,weth,BOOP/WETH,$27,0.0,D
8,REVV,cta,0.04308048427,678.32,0.612596,yellow,Uniswap V3 (Ethereum),revv,cross-the-ages,REVV/cta,$678,0.0,D
8,PIXL,USDC,0.02860947193,857.29,0.613097,yellow,Uniswap V3 (Ethereum),sappy-seals-pixl,usd-coin,PIXL/USDC,$857,0.0,D
8,AIUS,USDC,4.7821975953,1037.6,0.640626,yellow,Uniswap V3 (Ethereum),arbius,usd-coin,AIUS/USDC,"$1,038",0.0,D
8,OMIKAMI,USDC,0.02138908165,253.44,0.605549,yellow,Uniswap V3 (Ethereum),amaterasu-omikami,usd-coin,OMIKAMI/USDC,$253,0.0,D
8,TROLL,WETH,9.672926284e-13,822.98,0.631966,yellow,Uniswap V3 (Ethereum),troll,weth,TROLL/WETH,$823,0.0,D
8,chz,WETH,8.94128409e-06,872.43,0.62179,yellow,Uniswap V3 (Ethereum),chiliz,weth,chz/WETH,$872,0.0,D
8,pda,WETH,1.244265342e-06,593.98,0.61451,yellow,Uniswap V3 (Ethereum),playdapp,weth,pda/WETH,$594,0.0,D
8,NFTFI,WETH,3.17254653e-07,606.98,0.61056,yellow,Uniswap V3 (Ethereum),nftfi,weth,NFTFI/WETH,$607,0.0,D
8,RETIK,USDT,0.0004939293172,768.36,0.624937,yellow,Uniswap V3 (Ethereum),retik-finance,tether,RETIK/USDT,$768,0.0,D
8,MFG,WETH,3.212934572e-07,265.61,0.606744,yellow,Uniswap V3 (Ethereum),smart-mfg,weth,MFG/WETH,$266,0.0,D
8,AUDD,USDT,0.6449516075,684.73,0.621519,yellow,Uniswap V3 (Ethereum),novatti-australian-digital-dollar,tether,AUDD/USDT,$685,0.0,D
8,0XEB953E...,WETH,2.29521755e-07,141.97,0.619011,yellow,Uniswap V3 (Ethereum),rainicorn,weth,0XEB953E.../WETH,$142,0.0,D
8,0xBTC,WETH,5.422064561e-05,516.23,0.60922,yellow,Uniswap V3 (Ethereum),oxbitcoin,weth,0xBTC/WETH,$516,0.0,D
8,CELL,USDT,0.2804332649,737.13,0.627418,yellow,Uniswap V3 (Ethereum),cellframe,tether,CELL/USDT,$737,0.0,D
8,pandora,USDT,797.6219782384,581.71,0.620189,yellow,Uniswap V3 (Ethereum),pandora,tether,pandora/USDT,$582,0.0,D
8,0X8E0E57...,USDC,1.3304704246,984.13,0.716482,yellow,Uniswap V3 (Ethereum),moon-tropica,usd-coin,0X8E0E57.../USDC,$984,0.0,D
8,UST,WETH,3.011567406e-06,624.4,0.616572,yellow,Uniswap V3 (Ethereum),terrausd,weth,UST/WETH,$624,0.0,D
8,ORA,WETH,2.96959484e-06,594.11,0.626883,yellow,Uniswap V3 (Ethereum),ora-coin,weth,ORA/WETH,$594,0.0,D
8,0XC55126...,WETH,0.005892643894,1000.78,0.729845,yellow,Uniswap V3 (Ethereum),redacted,weth,0XC55126.../WETH,"$1,001",0.0,D
8,GALA,WETH,3.84414301e-06,761.05,0.633338,yellow,Uniswap V3 (Ethereum),gala,weth,GALA/WETH,$761,0.0,D
8,ANDY,WETH,1.662082997e-08,327.12,0.606919,yellow,Uniswap V3 (Ethereum),andy-the-wisguy,weth,ANDY/WETH,$327,0.0,D
8,SPARKLET,USDT,0.02425933708,312.48,0.609199,yellow,Uniswap V3 (Ethereum),upland,tether,SPARKLET/USDT,$312,0.0,D
8,EEFI,WAMPL,18.7433849121,470.62,0.614512,yellow,Uniswap V3 (Ethereum),elastic-finance-token,wrapped-ampleforth,EEFI/WAMPL,$471,0.0,D
8,AUTUMN,WETH,1.046377313e-06,540.97,0.619391,yellow,Uniswap V3 (Ethereum),autumn,weth,AUTUMN/WETH,$541,0.0,D
8,HOPPY,WETH,4.360104485e-09,667.32,0.632597,yellow,Uniswap V3 (Ethereum),hoppy-meme,weth,HOPPY/WETH,$667,0.0,D
8,GTC,WETH,7.604036935e-05,460.41,0.618503,yellow,Uniswap V3 (Ethereum),gitcoin,weth,GTC/WETH,$460,0.0,D
8,hlg,WETH,2.657644721e-08,421.23,0.617821,yellow,Uniswap V3 (Ethereum),holograph,weth,hlg/WETH,$421,0.0,D
8,POLS,WETH,4.387006389e-05,373.76,0.610412,yellow,Uniswap V3 (Ethereum),polkastarter,weth,POLS/WETH,$374,0.0,D
8,USD0,USDT,0.9949960221,3.31,0.608377,yellow,Uniswap V3 (Ethereum),usual-usd,tether,USD0/USDT,$3,0.0,D
8,SWK,WETH,2.823066162e-06,444.05,0.610053,yellow,Uniswap V3 (Ethereum),sowaka,weth,SWK/WETH,$444,0.0,D
8,SHAO,WETH,1.606109537e-07,681.4,0.655213,yellow,Uniswap V3 (Ethereum),shao,weth,SHAO/WETH,$681,0.0,D
8,SNX,WETH,0.000151387521,216.72,0.610618,yellow,Uniswap V3 (Ethereum),havven,weth,SNX/WETH,$217,0.0,D
8,0X6964AE...,WETH,2.320133082e-09,623.01,0.624736,yellow,Uniswap V3 (Ethereum),wiki-agent,weth,0X6964AE.../WETH,$623,0.0,D
8,BRWL,USDT,0.0006509343549,233.25,0.611646,yellow,Uniswap V3 (Ethereum),blockchain-brawlers,tether,BRWL/USDT,$233,0.0,D
8,AMKT,WBTC,0.002976865975,749.95,0.678922,yellow,Uniswap V3 (Ethereum),alongside-crypto-market-index,wrapped-bitcoin,AMKT/WBTC,$750,0.0,D
8,RJV,WETH,1.073500509e-06,516.35,0.622838,yellow,Uniswap V3 (Ethereum),rejuve-ai,weth,RJV/WETH,$516,0.0,D
8,rUSD,USDC,0.9996489394,616.94,0.63725,yellow,Uniswap V3 (Ethereum),reservoir-rusd,usd-coin,rUSD/USDC,$617,0.0,D
8,USDC,sUSDS,0.9390537242,186.43,0.611187,yellow,Uniswap V3 (Ethereum),usd-coin,susds,USDC/sUSDS,$186,0.0,D
8,ICHI,0XB89195...,0.7343480585,300.43,0.613693,yellow,Uniswap V3 (Ethereum),ichi-farm,bacon-protocol-home,ICHI/0XB89195...,$300,0.0,D
8,TUIT,USDT,0.001936652151,558.0,0.632866,yellow,Uniswap V3 (Ethereum),tuition-coin,tether,TUIT/USDT,$558,0.0,D
8,DNOW,USDC,0.008361687178,518.36,0.626558,yellow,Uniswap V3 (Ethereum),duelnow,usd-coin,DNOW/USDC,$518,0.0,D
8,1INCH,ICHI,0.5869369754,262.54,0.611785,yellow,Uniswap V3 (Ethereum),1inch,ichi-farm,1INCH/ICHI,$263,0.0,D
8,AIUS,WETH,0.001024662807,269.55,0.612624,yellow,Uniswap V3 (Ethereum),arbius,weth,AIUS/WETH,$270,0.0,D
8,PLSB,USDC,0.03190037585,331.21,0.612185,yellow,Uniswap V3 (Ethereum),pulsebitcoin,usd-coin,PLSB/USDC,$331,0.0,D
8,sushi,WETH,0.0001829927896,338.54,0.613003,yellow,Uniswap V3 (Ethereum),sushi,weth,sushi/WETH,$339,0.0,D
8,nkn,WETH,6.273963497e-06,481.96,0.627217,yellow,Uniswap V3 (Ethereum),nkn,weth,nkn/WETH,$482,0.0,D
8,MORPH,TITANX,3.8340041745,601.06,0.652138,yellow,Uniswap V3 (Ethereum),morpheus,titanx,MORPH/TITANX,$601,0.0,D
8,OPAI,WETH,4.136275956e-09,511.73,0.635443,yellow,Uniswap V3 (Ethereum),optopia-ai,weth,OPAI/WETH,$512,0.0,D
8,HBOT,WETH,2.707935608e-07,494.58,0.628627,yellow,Uniswap V3 (Ethereum),hummingbot,weth,HBOT/WETH,$495,0.0,D
8,0XBAD6C5...,USDT,7.053672181e-05,344.64,0.620087,yellow,Uniswap V3 (Ethereum),vatan,tether,0XBAD6C5.../USDT,$345,0.0,D
8,wCOMAI,USDC,0.009315715632,502.49,0.658872,yellow,Uniswap V3 (Ethereum),commune-ai,usd-coin,wCOMAI/USDC,$502,0.0,D
8,BNPL,USDC,0.02019968067,37.99,0.610198,yellow,Uniswap V3 (Ethereum),bnpl-pay-2,usd-coin,BNPL/USDC,$38,0.0,D
8,JPYC,WETH,2.211332907e-06,536.15,0.642239,yellow,Uniswap V3 (Ethereum),jpyc,weth,JPYC/WETH,$536,0.0,D
8,LOC,USDT,0.07866385722,84.51,0.60903,yellow,Uniswap V3 (Ethereum),lockchain,tether,LOC/USDT,$85,0.0,D
8,0XD4AE23...,WETH,1.389740535e-07,552.42,0.664243,yellow,Uniswap V3 (Ethereum),future-t-i-m-e-dividend,weth,0XD4AE23.../WETH,$552,0.0,D
8,TUA,WETH,8.295650954e-09,270.73,0.615948,yellow,Uniswap V3 (Ethereum),atua-ai,weth,TUA/WETH,$271,0.0,D
8,0X883F46...,WETH,1.132049175e-08,242.51,0.612943,yellow,Uniswap V3 (Ethereum),buttcoin-5,weth,0X883F46.../WETH,$243,0.0,D
8,agETH,WETH,1.0150958557,12.9,0.61047,yellow,Uniswap V3 (Ethereum),kelp-gain,weth,agETH/WETH,$13,0.0,D
8,SPRING,WETH,1.195566303e-06,281.75,0.618116,yellow,Uniswap V3 (Ethereum),spring,weth,SPRING/WETH,$282,0.0,D
8,TBANK,WETH,8.995565077e-07,300.7,0.622909,yellow,Uniswap V3 (Ethereum),taobank,weth,TBANK/WETH,$301,0.0,D
8,GMI,WETH,2.532217353e-07,8.02,0.606885,yellow,Uniswap V3 (Ethereum),gonnamakeit,weth,GMI/WETH,$8,0.0,D
8,WLD,ZIK,4948.665571985,480.97,0.662172,yellow,Uniswap V3 (Ethereum),worldcoin-wld,zik-coin,WLD/ZIK,$481,0.0,D
8,NASDAQ420,SPX,0.002931663507,401.12,0.6283,yellow,Uniswap V3 (Ethereum),nasdaq420,spx6900,NASDAQ420/SPX,$401,0.0,D
8,XEN,DXN,1.281775358e-07,483.18,0.647121,yellow,Uniswap V3 (Ethereum),xen-crypto,dbxen,XEN/DXN,$483,0.0,D
8,DFND,WETH,7.963100473e-08,36.35,0.607157,yellow,Uniswap V3 (Ethereum),dfund,weth,DFND/WETH,$36,0.0,D
8,@G,WETH,3.628151465e-05,392.97,0.629422,yellow,Uniswap V3 (Ethereum),graphite-network,weth,@G/WETH,$393,0.0,D
8,EURA,USDC,1.1761600444,499.58,0.670764,yellow,Uniswap V3 (Ethereum),ageur,usd-coin,EURA/USDC,$500,0.0,D
8,KAS,WETH,2.625165605e-06,427.4,0.63246,yellow,Uniswap V3 (Ethereum),wrapped-kaspa,weth,KAS/WETH,$427,0.0,D
8,0X628EBC...,WETH,1.0652686702,502.28,0.89394,yellow,Uniswap V3 (Ethereum),liquid-staked-eth-index,weth,0X628EBC.../WETH,$502,0.0,D
8,ZIK,LINK,7.900714522e-06,329.9,0.617685,yellow,Uniswap V3 (Ethereum),zik-coin,chainlink,ZIK/LINK,$330,0.0,D
8,ENA,WETH,0.000157986802,468.19,0.647359,yellow,Uniswap V3 (Ethereum),ethena,weth,ENA/WETH,$468,0.0,D
8,WMINIMA,USDT,0.02183182141,241.23,0.61402,yellow,Uniswap V3 (Ethereum),wrapped-minima,tether,WMINIMA/USDT,$241,0.0,D
8,sdeUSD,USDC,1.0486094666,445.31,0.645919,yellow,Uniswap V3 (Ethereum),elixir-staked-deusd,usd-coin,sdeUSD/USDC,$445,0.0,D
8,gno,WETH,0.02982865252,30.5,0.607292,yellow,Uniswap V3 (Ethereum),gnosis,weth,gno/WETH,$30,0.0,D
8,FYDE,WETH,1.262371668e-06,152.75,0.609778,yellow,Uniswap V3 (Ethereum),fyde,weth,FYDE/WETH,$153,0.0,D
8,HOBA,SPX,0.07340865857,75.94,0.612457,yellow,Uniswap V3 (Ethereum),honey-badger-2,spx6900,HOBA/SPX,$76,0.0,D
8,rsERG,WETH,0.0002143418907,252.85,0.619295,yellow,Uniswap V3 (Ethereum),rserg,weth,rsERG/WETH,$253,0.0,D
8,HYVE,USDT,0.004362197542,293.89,0.62246,yellow,Uniswap V3 (Ethereum),hyve,tether,HYVE/USDT,$294,0.0,D
8,ETHOS,WETH,2.472599695e-07,336.31,0.620522,yellow,Uniswap V3 (Ethereum),ethos-3,weth,ETHOS/WETH,$336,0.0,D
8,ELFI,WETH,1.571306186e-06,346.47,0.631094,yellow,Uniswap V3 (Ethereum),elyfi,weth,ELFI/WETH,$346,0.0,D
8,SOPH,WETH,9.135058205e-07,327.21,0.628079,yellow,Uniswap V3 (Ethereum),sophiaverse,weth,SOPH/WETH,$327,0.0,D
8,SUPER,WETH,0.0001399167416,310.64,0.620571,yellow,Uniswap V3 (Ethereum),superfarm,weth,SUPER/WETH,$311,0.0,D
8,EURA,WETH,0.0002483600319,375.98,0.637799,yellow,Uniswap V3 (Ethereum),ageur,weth,EURA/WETH,$376,0.0,D
8,WOMBAT,WETH,1.165975065e-08,323.04,0.621246,yellow,Uniswap V3 (Ethereum),wombat,weth,WOMBAT/WETH,$323,0.0,D
8,DINERO,0XC55126...,0.0004577448986,515.11,0.754346,yellow,Uniswap V3 (Ethereum),dinero-2,redacted,DINERO/0XC55126...,$515,0.0,D
8,FSN,WETH,3.900333876e-06,317.2,0.630456,yellow,Uniswap V3 (Ethereum),fsn,weth,FSN/WETH,$317,0.0,D
8,AUDD,WETH,0.0001368458241,332.47,0.63427,yellow,Uniswap V3 (Ethereum),novatti-australian-digital-dollar,weth,AUDD/WETH,$332,0.0,D
8,HBOT,USDC,0.001281643085,374.32,0.633248,yellow,Uniswap V3 (Ethereum),hummingbot,usd-coin,HBOT/USDC,$374,0.0,D
8,WINTER,WETH,1.212287928e-06,134.23,0.618298,yellow,Uniswap V3 (Ethereum),winter,weth,WINTER/WETH,$134,0.0,D
8,NPC,WETH,5.551371243e-06,332.83,0.635964,yellow,Uniswap V3 (Ethereum),non-playable-coin,weth,NPC/WETH,$333,0.0,D
